MFR URL,Ref URL 1,Ref URL 2,Ref URL 3,Ref URL 4,Ref URL 5,PART_NUMBER,Dept,Class,Fine,SKU - MY_PART_NUMBER,Mfg_Part_Num,Part_Desc,E1_Brand,Unilog_Brand,DIB_Brand,Part_Manuf,MANUFACTURER_NAME,BRAND_NAME,TRADE_NAME,MANUFACTURER_PART_NUMBER,ALTERNATE_PART_NUMBER,Classpath,MOBILE_DESC,INVOICE_DESC,SHORT_DESC,LONG_DESC1,RETAIL_DESC,MARKETING_DESCRIPTION,ITEM_FEATURES_1,ITEM_FEATURES_2,ITEM_FEATURES_3,ITEM_FEATURES_4,ITEM_FEATURES_5,ITEM_FEATURES_6,ITEM_FEATURES_7,ITEM_FEATURES_8,ITEM_FEATURES_9,ITEM_FEATURES_10,ITEM_FEATURES_11,ITEM_FEATURES_12,ITEM_FEATURES_13,ITEM_FEATURES_14,ITEM_FEATURES_15,ITEM_FEATURES_16,ITEM_FEATURES_17,ITEM_FEATURES_18,ITEM_FEATURES_19,ITEM_FEATURES_20,With,Standard/Approvals,Prop 65,Application,Includes,Product Name,ATTRIBUTE_LABEL 1,ATTRIBUTE_VALUE 1,ATTRIBUTE_UOM 1,ATTRIBUTE_LABEL 2,ATTRIBUTE_VALUE 2,ATTRIBUTE_UOM 2,ATTRIBUTE_LABEL 3,ATTRIBUTE_VALUE 3,ATTRIBUTE_UOM 3,ATTRIBUTE_LABEL 4,ATTRIBUTE_VALUE 4,ATTRIBUTE_UOM 4,ATTRIBUTE_LABEL 5,ATTRIBUTE_VALUE 5,ATTRIBUTE_UOM 5,ATTRIBUTE_LABEL 6,ATTRIBUTE_VALUE 6,ATTRIBUTE_UOM 6,ATTRIBUTE_LABEL 7,ATTRIBUTE_VALUE 7,ATTRIBUTE_UOM 7,ATTRIBUTE_LABEL 8,ATTRIBUTE_VALUE 8,ATTRIBUTE_UOM 8,ATTRIBUTE_LABEL 9,ATTRIBUTE_VALUE 9,ATTRIBUTE_UOM 9,ATTRIBUTE_LABEL 10,ATTRIBUTE_VALUE 10,ATTRIBUTE_UOM 10,ATTRIBUTE_LABEL 11,ATTRIBUTE_VALUE 11,ATTRIBUTE_UOM 11,ATTRIBUTE_LABEL 12,ATTRIBUTE_VALUE 12,ATTRIBUTE_UOM 12,ATTRIBUTE_LABEL 13,ATTRIBUTE_VALUE 13,ATTRIBUTE_UOM 13,ATTRIBUTE_LABEL 14,ATTRIBUTE_VALUE 14,ATTRIBUTE_UOM 14,ATTRIBUTE_LABEL 15,ATTRIBUTE_VALUE 15,ATTRIBUTE_UOM 15,ATTRIBUTE_LABEL 16,ATTRIBUTE_VALUE 16,ATTRIBUTE_UOM 16,ATTRIBUTE_LABEL 17,ATTRIBUTE_VALUE 17,ATTRIBUTE_UOM 17,ATTRIBUTE_LABEL 18,ATTRIBUTE_VALUE 18,ATTRIBUTE_UOM 18,ATTRIBUTE_LABEL 19,ATTRIBUTE_VALUE 19,ATTRIBUTE_UOM 19,ATTRIBUTE_LABEL 20,ATTRIBUTE_VALUE 20,ATTRIBUTE_UOM 20,ATTRIBUTE_LABEL 21,ATTRIBUTE_VALUE 21,ATTRIBUTE_UOM 21,ATTRIBUTE_LABEL 22,ATTRIBUTE_VALUE 22,ATTRIBUTE_UOM 22,ATTRIBUTE_LABEL 23,ATTRIBUTE_VALUE 23,ATTRIBUTE_UOM 23,ATTRIBUTE_LABEL 24,ATTRIBUTE_VALUE 24,ATTRIBUTE_UOM 24,ATTRIBUTE_LABEL 25,ATTRIBUTE_VALUE 25,ATTRIBUTE_UOM 25,ATTRIBUTE_LABEL 26,ATTRIBUTE_VALUE 26,ATTRIBUTE_UOM 26,ATTRIBUTE_LABEL 27,ATTRIBUTE_VALUE 27,ATTRIBUTE_UOM 27,ATTRIBUTE_LABEL 28,ATTRIBUTE_VALUE 28,ATTRIBUTE_UOM 28,ATTRIBUTE_LABEL 29,ATTRIBUTE_VALUE 29,ATTRIBUTE_UOM 29,ATTRIBUTE_LABEL 30,ATTRIBUTE_VALUE 30,ATTRIBUTE_UOM 30,ATTRIBUTE_LABEL 31,ATTRIBUTE_VALUE 31,ATTRIBUTE_UOM 31,ATTRIBUTE_LABEL 32,ATTRIBUTE_VALUE 32,ATTRIBUTE_UOM 32,ATTRIBUTE_LABEL 33,ATTRIBUTE_VALUE 33,ATTRIBUTE_UOM 33,ATTRIBUTE_LABEL 34,ATTRIBUTE_VALUE 34,ATTRIBUTE_UOM 34,ATTRIBUTE_LABEL 35,ATTRIBUTE_VALUE 35,ATTRIBUTE_UOM 35,ATTRIBUTE_LABEL 36,ATTRIBUTE_VALUE 36,ATTRIBUTE_UOM 36,ATTRIBUTE_LABEL 37,ATTRIBUTE_VALUE 37,ATTRIBUTE_UOM 37,ATTRIBUTE_LABEL 38,ATTRIBUTE_VALUE 38,ATTRIBUTE_UOM 38,ATTRIBUTE_LABEL 39,ATTRIBUTE_VALUE 39,ATTRIBUTE_UOM 39,ATTRIBUTE_LABEL 40,ATTRIBUTE_VALUE 40,ATTRIBUTE_UOM 40,ATTRIBUTE_LABEL 41,ATTRIBUTE_VALUE 41,ATTRIBUTE_UOM 41,ATTRIBUTE_LABEL 42,ATTRIBUTE_VALUE 42,ATTRIBUTE_UOM 42,ATTRIBUTE_LABEL 43,ATTRIBUTE_VALUE 43,ATTRIBUTE_UOM 43,ATTRIBUTE_LABEL 44,ATTRIBUTE_VALUE 44,ATTRIBUTE_UOM 44,ATTRIBUTE_LABEL 45,ATTRIBUTE_VALUE 45,ATTRIBUTE_UOM 45,ATTRIBUTE_LABEL 46,ATTRIBUTE_VALUE 46,ATTRIBUTE_UOM 46,ATTRIBUTE_LABEL 47,ATTRIBUTE_VALUE 47,ATTRIBUTE_UOM 47,ATTRIBUTE_LABEL 48,ATTRIBUTE_VALUE 48,ATTRIBUTE_UOM 48,ATTRIBUTE_LABEL 49,ATTRIBUTE_VALUE 49,ATTRIBUTE_UOM 49,ATTRIBUTE_LABEL 50,ATTRIBUTE_VALUE 50,ATTRIBUTE_UOM 50,UPC,EAN,GTIN,UNSPSC,Warranty,List Price,Selling Qty,Selling UOM,Standard Packaging Information,LENGTH,LENGTH_UOM,HEIGHT,HEIGHT_UOM,WIDTH,WIDTH_UOM,WEIGHT,WEIGHT_UOM,VOLUME,VOLUME_UOM,Product Image,Alternate Image 1,Alternate Image 2,Alternate Image 3,Alternate Image 4,SDS,SDS_1,Warranty Information,Catalog,Specification Sheet,Instruction/Installation Manual,Service Manual,Owners/User Manual,Line Drawing,MTR,RoHS,Full Engineering Drawing,Energy Star Guide,Technical Bulletin,Submittal,Compatibility Chart,Size Chart,Product Label/Insert,Video Link,Video Link 1,Country Of Origin,Discontinued,Actual Image (Yes/No)
https://www.mirka.com/en-us/products/9A-570-320,https://www.mirka.com/technical-sheets/9A-570-320.pdf,,,,,10001,Hardware,General,Industrial Hardware,,9A-570-320,9A-570-320 Abranet 2.75x30,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Mirka Abrasives Inc (MIRUS),Mirka Abrasives Inc,Mirka®,Abranet®,9A-570-320,9A570320,Industrial Supplies & Hardware>General Hardware,"Mirka Abrasives Inc Mirka, Industrial Component, 9A-570-320 ",INDUSTRIAL COMPONENT 9A-570-320,Mirka® Abranet® 9A-570-320 Industrial Component,"Mirka® Abranet® 9A-570-320 Industrial Component, Engineered for heavy-duty industrial performance and maximum service life.",Abranet® Industrial Component,Industrial grade Industrial Component from Mirka® offering high precision and durability.,,,,,,,,,,,,,,,,,,,,,,ISO 14001|Dust-Free Certified,,,,Industrial Component,Length,2-3/4,in,Width,30,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 Year Manufacturer, 1 Year Labor and Parts",,1,Each,,2-3/4,in,,,30,in,,,,,MIRKA_9A-570-320.jpg,MIRKA_9A-570-320_1.jpg,MIRKA_9A-570-320_2.jpg,MIRKA_9A-570-320_3.jpg,MIRKA_9A-570-320_4.jpg,,,,,MIRKA_9A-570-320_Specification_Sheet.pdf,,,,,,,,,,,,,,,,United States,No,Yes
https://www.freud.com/products/DBD090094101F,https://www.freud.com/documentation/DBD090094101F.pdf,,,,,10001,Abrasives,Abrasive Wheels,Cut-Off Discs,,DBD090094101F,"DBD090094101F Diablo 9"" - Metal Cut-Off Disc",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Freud Inc (2435),Freud Inc,Freud®,Diablo®,DBD090094101F,,Abrasives & Polishing>Cut-Off & Grinding Wheels>Cut-Off Wheels,"Freud Inc Freud, Metal Cut-Off Disc, Diablo®, DBD090094101F ",DISC CUT OFF 5X.045X7/8 MTL,Freud® Diablo® DBD090094101F 5 in x .045 in x 7/8 in Metal Cut-Off Disc,"Freud® Diablo® DBD090094101F 5 in x .045 in x 7/8 in Metal Cut-Off Disc, Engineered for heavy-duty industrial performance and maximum service life.",Diablo® Metal Cut-Off Disc,Industrial grade Metal Cut-Off Disc from Freud® offering high precision and durability.,Fast cutting ceramic blend,Reinforced fiberglass construction,Extended wheel life,Burr-free cuts on stainless steel,,,,,,,,,,,,,,,,,,,,,,Metal Cut-Off Disc,Abrasive Material,Aluminum Oxide,,Material Application,"Metal, Stainless Steel",,Max Speed,13300,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 Year Manufacturer, 1 Year Labor and Parts",,1,Each,,,,,,,,,,,,FREUD_DBD090094101F.jpg,FREUD_DBD090094101F_1.jpg,FREUD_DBD090094101F_2.jpg,FREUD_DBD090094101F_3.jpg,FREUD_DBD090094101F_4.jpg,,,,,FREUD_DBD090094101F_Specification_Sheet.pdf,,,,,,,,,,,,,,,,United States,No,Yes
https://www.freud.com/products/DBDS12125A01F,https://www.freud.com/documentation/DBDS12125A01F.pdf,,,,,10001,Abrasives,Abrasive Wheels,Cut-Off Discs,,DBDS12125A01F,"DBDS12125A01F Diablo 12"" - Steel Demon Metal Cut-Off Disc",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Freud Inc (2435),Freud Inc,Freud®,Diablo®,DBDS12125A01F,,Abrasives & Polishing>Cut-Off & Grinding Wheels>Cut-Off Wheels,"Freud Inc Freud, Metal Cut-Off Disc, Diablo®, DBDS12125A01F ",DISC CUT OFF 5X.045X7/8 MTL,Freud® Diablo® DBDS12125A01F 5 in x .045 in x 7/8 in Metal Cut-Off Disc,"Freud® Diablo® DBDS12125A01F 5 in x .045 in x 7/8 in Metal Cut-Off Disc, Engineered for heavy-duty industrial performance and maximum service life.",Diablo® Metal Cut-Off Disc,Industrial grade Metal Cut-Off Disc from Freud® offering high precision and durability.,Fast cutting ceramic blend,Reinforced fiberglass construction,Extended wheel life,Burr-free cuts on stainless steel,,,,,,,,,,,,,,,,,,,,,,Metal Cut-Off Disc,Abrasive Material,Ceramic Aluminum Oxide,,Material Application,"Metal, Stainless Steel",,Max Speed,13300,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 Year Manufacturer, 1 Year Labor and Parts",,1,Each,,,,,,,,,,,,FREUD_DBDS12125A01F.jpg,FREUD_DBDS12125A01F_1.jpg,FREUD_DBDS12125A01F_2.jpg,FREUD_DBDS12125A01F_3.jpg,FREUD_DBDS12125A01F_4.jpg,,,,,FREUD_DBDS12125A01F_Specification_Sheet.pdf,,,,,,,,,,,,,,,,United States,No,Yes
https://www.freud.com/products/DBDS12125G01F,https://www.freud.com/documentation/DBDS12125G01F.pdf,,,,,10001,Abrasives,Abrasive Wheels,Cut-Off Discs,,DBDS12125G01F,"DBDS12125G01F Diablo 12""x20mm - Speed Demon Metal Cut-Off Disc",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Freud Inc (2435),Freud Inc,Freud®,Diablo®,DBDS12125G01F,,Abrasives & Polishing>Cut-Off & Grinding Wheels>Cut-Off Wheels,"Freud Inc Freud, Metal Cut-Off Disc, Diablo®, DBDS12125G01F ",DISC CUT OFF 5X.045X7/8 MTL,Freud® Diablo® DBDS12125G01F 5 in x .045 in x 7/8 in Metal Cut-Off Disc,"Freud® Diablo® DBDS12125G01F 5 in x .045 in x 7/8 in Metal Cut-Off Disc, Engineered for heavy-duty industrial performance and maximum service life.",Diablo® Metal Cut-Off Disc,Industrial grade Metal Cut-Off Disc from Freud® offering high precision and durability.,Fast cutting ceramic blend,Reinforced fiberglass construction,Extended wheel life,Burr-free cuts on stainless steel,,,,,,,,,,,,,,,,,,,,,,Metal Cut-Off Disc,Abrasive Material,Aluminum Oxide,,Material Application,"Metal, Stainless Steel",,Max Speed,13300,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 Year Manufacturer, 1 Year Labor and Parts",,1,Each,,,,,,,,,,,,FREUD_DBDS12125G01F.jpg,FREUD_DBDS12125G01F_1.jpg,FREUD_DBDS12125G01F_2.jpg,FREUD_DBDS12125G01F_3.jpg,FREUD_DBDS12125G01F_4.jpg,,,,,FREUD_DBDS12125G01F_Specification_Sheet.pdf,,,,,,,,,,,,,,,,United States,No,Yes
https://www.freud.com/products/DBDS14125A01F,https://www.freud.com/documentation/DBDS14125A01F.pdf,,,,,10001,Abrasives,Abrasive Wheels,Cut-Off Discs,,DBDS14125A01F,"DBDS14125A01F Diablo 14""x1"" - Steel Demon Metal Cut-Off Disc",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Freud Inc (2435),Freud Inc,Freud®,Diablo®,DBDS14125A01F,,Abrasives & Polishing>Cut-Off & Grinding Wheels>Cut-Off Wheels,"Freud Inc Freud, Metal Cut-Off Disc, Diablo®, DBDS14125A01F ",DISC CUT OFF 14X1X7/8 MTL,Freud® Diablo® DBDS14125A01F 14 in x 1 in x 7/8 in Metal Cut-Off Disc,"Freud® Diablo® DBDS14125A01F 14 in x 1 in x 7/8 in Metal Cut-Off Disc, Engineered for heavy-duty industrial performance and maximum service life.",Diablo® Metal Cut-Off Disc,Industrial grade Metal Cut-Off Disc from Freud® offering high precision and durability.,Fast cutting ceramic blend,Reinforced fiberglass construction,Extended wheel life,Burr-free cuts on stainless steel,,,,,,,,,,,,,,,,,,,,,,Metal Cut-Off Disc,Diameter,14,in,Thickness,1,in,Abrasive Material,Ceramic Aluminum Oxide,,Material Application,"Metal, Stainless Steel",,Max Speed,13300,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 Year Manufacturer, 1 Year Labor and Parts",,1,Each,,14,in,,,1,in,,,,,FREUD_DBDS14125A01F.jpg,FREUD_DBDS14125A01F_1.jpg,FREUD_DBDS14125A01F_2.jpg,FREUD_DBDS14125A01F_3.jpg,FREUD_DBDS14125A01F_4.jpg,,,,,FREUD_DBDS14125A01F_Specification_Sheet.pdf,,,,,,,,,,,,,,,,United States,No,Yes
https://www.freud.com/products/DBDS14125G01F,https://www.freud.com/documentation/DBDS14125G01F.pdf,,,,,10001,Abrasives,Abrasive Wheels,Cut-Off Discs,,DBDS14125G01F,"DBDS14125G01F Diablo 14""x20mm - Steel Demon Metal Cut-Off Disc",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Freud Inc (2435),Freud Inc,Freud®,Diablo®,DBDS14125G01F,,Abrasives & Polishing>Cut-Off & Grinding Wheels>Cut-Off Wheels,"Freud Inc Freud, Metal Cut-Off Disc, Diablo®, DBDS14125G01F ",DISC CUT OFF 5X.045X7/8 MTL,Freud® Diablo® DBDS14125G01F 5 in x .045 in x 7/8 in Metal Cut-Off Disc,"Freud® Diablo® DBDS14125G01F 5 in x .045 in x 7/8 in Metal Cut-Off Disc, Engineered for heavy-duty industrial performance and maximum service life.",Diablo® Metal Cut-Off Disc,Industrial grade Metal Cut-Off Disc from Freud® offering high precision and durability.,Fast cutting ceramic blend,Reinforced fiberglass construction,Extended wheel life,Burr-free cuts on stainless steel,,,,,,,,,,,,,,,,,,,,,,Metal Cut-Off Disc,Abrasive Material,Ceramic Aluminum Oxide,,Material Application,"Metal, Stainless Steel",,Max Speed,13300,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 Year Manufacturer, 1 Year Labor and Parts",,1,Each,,,,,,,,,,,,FREUD_DBDS14125G01F.jpg,FREUD_DBDS14125G01F_1.jpg,FREUD_DBDS14125G01F_2.jpg,FREUD_DBDS14125G01F_3.jpg,FREUD_DBDS14125G01F_4.jpg,,,,,FREUD_DBDS14125G01F_Specification_Sheet.pdf,,,,,,,,,,,,,,,,United States,No,Yes
https://www.milwaukeetool.com/Products/49-94-0013,https://www.milwaukeetool.com/Products-Accessories/Cutting-Accessories/49-94-0013,,,,,10001,Abrasives,Abrasive Wheels,Cut-Off Discs,,49-94-0013,"49-94-0013 Milw 5""x.045""x7/8"" Metal Cut Off Disc",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Electric Tool Corporation,Milwaukee®,,49-94-0013,49940013,Abrasives & Polishing>Cut-Off & Grinding Wheels>Cut-Off Wheels,"Milwaukee Electric Tool Corporation Milwaukee, Metal Cut-Off Disc, 49-94-0013",DISC CUT OFF 5X.045X7/8 MTL,Milwaukee® Performance+ 49-94-0013 5 in x .045 in x 7/8 in Metal Cut-Off Disc,"Milwaukee® Performance+ 49-94-0013 5 in x .045 in x 7/8 in Metal Cut-Off Disc, Engineered for heavy-duty industrial performance and maximum service life.",Milwaukee Metal Cut-Off Disc,Industrial grade Metal Cut-Off Disc from Milwaukee® offering high precision and durability.,Fast cutting ceramic blend,Reinforced fiberglass construction,Extended wheel life,Burr-free cuts on stainless steel,,,,,,,,,,,,,,,,,,ANSI B7.1|OSHA Compliant,,,,Metal Cut-Off Disc,Diameter,5,in,Thickness,.045,in,Arbor Size,7/8,in,Abrasive Material,Aluminum Oxide,,Material Application,"Metal, Stainless Steel",,Max Speed,13300,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 Year Manufacturer, 1 Year Labor and Parts",,1,Each,,5,in,7/8,in,.045,in,,,,,MILWAUKEE_49-94-0013.jpg,MILWAUKEE_49-94-0013_1.jpg,MILWAUKEE_49-94-0013_2.jpg,MILWAUKEE_49-94-0013_3.jpg,MILWAUKEE_49-94-0013_4.jpg,,,,,MILWAUKEE_49-94-0013_Specification_Sheet.pdf,,,,,,,,,,,,,,,,United States,No,Yes
https://www.milwaukeetool.com/Products/49-94-0029,https://www.milwaukeetool.com/Products-Accessories/Cutting-Accessories/49-94-0029,,,,,10001,Abrasives,Abrasive Wheels,Cut-Off Discs,,49-94-0029,"49-94-0029 Milw 6-1/2""x1/8""x5/8"" DKO Metal Cut Off Disc",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Electric Tool Corporation,Milwaukee®,,49-94-0029,49940029,Abrasives & Polishing>Cut-Off & Grinding Wheels>Cut-Off Wheels,"Milwaukee Electric Tool Corporation Milwaukee, Metal Cut-Off Disc, 49-94-0029",DISC CUT OFF 6-1/2X1/8X5/8 MTL,Milwaukee® Performance+ 49-94-0029 6-1/2 in x 1/8 in x 5/8 in Metal Cut-Off Disc,"Milwaukee® Performance+ 49-94-0029 6-1/2 in x 1/8 in x 5/8 in Metal Cut-Off Disc, Engineered for heavy-duty industrial performance and maximum service life.",Milwaukee Metal Cut-Off Disc,Industrial grade Metal Cut-Off Disc from Milwaukee® offering high precision and durability.,Fast cutting ceramic blend,Reinforced fiberglass construction,Extended wheel life,Burr-free cuts on stainless steel,,,,,,,,,,,,,,,,,,ANSI B7.1|OSHA Compliant,,,,Metal Cut-Off Disc,Diameter,6-1/2,in,Thickness,1/8,in,Arbor Size,5/8,in,Abrasive Material,Aluminum Oxide,,Material Application,"Metal, Stainless Steel",,Max Speed,13300,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 Year Manufacturer, 1 Year Labor and Parts",,1,Each,,6-1/2,in,5/8,in,1/8,in,,,,,MILWAUKEE_49-94-0029.jpg,MILWAUKEE_49-94-0029_1.jpg,MILWAUKEE_49-94-0029_2.jpg,MILWAUKEE_49-94-0029_3.jpg,MILWAUKEE_49-94-0029_4.jpg,,,,,MILWAUKEE_49-94-0029_Specification_Sheet.pdf,,,,,,,,,,,,,,,,United States,No,Yes
https://www.milwaukeetool.com/Products/49-94-0033,https://www.milwaukeetool.com/Products-Accessories/Cutting-Accessories/49-94-0033,,,,,10001,Abrasives,Abrasive Wheels,Cut-Off Discs,,49-94-0033,"49-94-0033 Milw 7""x1/16""x7/8"" Metal Cut Off Disc",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Electric Tool Corporation,Milwaukee®,,49-94-0033,49940033,Abrasives & Polishing>Cut-Off & Grinding Wheels>Cut-Off Wheels,"Milwaukee Electric Tool Corporation Milwaukee, Metal Cut-Off Disc, 49-94-0033",DISC CUT OFF 7X1/16X7/8 MTL,Milwaukee® Performance+ 49-94-0033 7 in x 1/16 in x 7/8 in Metal Cut-Off Disc,"Milwaukee® Performance+ 49-94-0033 7 in x 1/16 in x 7/8 in Metal Cut-Off Disc, Engineered for heavy-duty industrial performance and maximum service life.",Milwaukee Metal Cut-Off Disc,Industrial grade Metal Cut-Off Disc from Milwaukee® offering high precision and durability.,Fast cutting ceramic blend,Reinforced fiberglass construction,Extended wheel life,Burr-free cuts on stainless steel,,,,,,,,,,,,,,,,,,ANSI B7.1|OSHA Compliant,,,,Metal Cut-Off Disc,Diameter,7,in,Thickness,1/16,in,Arbor Size,7/8,in,Abrasive Material,Aluminum Oxide,,Material Application,"Metal, Stainless Steel",,Max Speed,13300,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 Year Manufacturer, 1 Year Labor and Parts",,1,Each,,7,in,7/8,in,1/16,in,,,,,MILWAUKEE_49-94-0033.jpg,MILWAUKEE_49-94-0033_1.jpg,MILWAUKEE_49-94-0033_2.jpg,MILWAUKEE_49-94-0033_3.jpg,MILWAUKEE_49-94-0033_4.jpg,,,,,MILWAUKEE_49-94-0033_Specification_Sheet.pdf,,,,,,,,,,,,,,,,United States,No,Yes
https://www.milwaukeetool.com/Products/49-94-0001,https://www.milwaukeetool.com/Products-Accessories/Cutting-Accessories/49-94-0001,,,,,10001,Abrasives,Abrasive Wheels,Cut-Off Discs,,49-94-0001,"49-94-0001 Milw 4""x.040""x5/8"" Metal Cut Off Disc",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Electric Tool Corporation,Milwaukee®,,49-94-0001,49940001,Abrasives & Polishing>Cut-Off & Grinding Wheels>Cut-Off Wheels,"Milwaukee Electric Tool Corporation Milwaukee, Metal Cut-Off Disc, 49-94-0001",DISC CUT OFF 4X.040X5/8 MTL,Milwaukee® Performance+ 49-94-0001 4 in x .040 in x 5/8 in Metal Cut-Off Disc,"Milwaukee® Performance+ 49-94-0001 4 in x .040 in x 5/8 in Metal Cut-Off Disc, Engineered for heavy-duty industrial performance and maximum service life.",Milwaukee Metal Cut-Off Disc,Industrial grade Metal Cut-Off Disc from Milwaukee® offering high precision and durability.,Fast cutting ceramic blend,Reinforced fiberglass construction,Extended wheel life,Burr-free cuts on stainless steel,,,,,,,,,,,,,,,,,,ANSI B7.1|OSHA Compliant,,,,Metal Cut-Off Disc,Diameter,4,in,Thickness,.040,in,Arbor Size,5/8,in,Abrasive Material,Aluminum Oxide,,Material Application,"Metal, Stainless Steel",,Max Speed,13300,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 Year Manufacturer, 1 Year Labor and Parts",,1,Each,,4,in,5/8,in,.040,in,,,,,MILWAUKEE_49-94-0001.jpg,MILWAUKEE_49-94-0001_1.jpg,MILWAUKEE_49-94-0001_2.jpg,MILWAUKEE_49-94-0001_3.jpg,MILWAUKEE_49-94-0001_4.jpg,,,,,MILWAUKEE_49-94-0001_Specification_Sheet.pdf,,,,,,,,,,,,,,,,United States,No,Yes
